timestamp_us,x1,y1,x2,y2
1400000,231,167,419,415
1500000,230,166,420,415
1600000,231,167,420,415
0,228,170,416,419
100000,228,170,415,420
200000,228,169,416,419
300000,228,169,416,419
400000,227,169,416,419
500000,227,170,416,420
600000,227,170,417,419
700000,228,169,417,419
800000,228,168,417,418
900000,228,169,418,419
1000000,228,170,417,419
1100000,228,170,418,419
1200000,228,170,417,419
1300000,228,171,417,420
1400000,228,171,417,420
1500000,228,170,418,419
1600000,231,172,420,420
0,195,188,396,426
100000,179,207,377,438
200000,180,191,382,428
300000,212,173,398,416
400000,209,176,399,418
500000,177,191,373,420
600000,201,204,383,451
700000,227,177,423,439
800000,242,155,420,407
900000,224,164,408,390
1000000,203,161,395,401
1100000,197,161,395,390
1200000,239,163,425,403
1300000,284,147,459,393
1400000,294,136,473,381
1500000,301,153,488,378
1600000,306,162,487,380
0,229,166,414,409
100000,230,166,416,409
200000,231,166,415,410
300000,230,165,415,409
400000,230,166,414,409
500000,230,166,414,408
600000,229,166,413,409
700000,230,166,414,409
800000,230,165,415,409
900000,230,166,414,409
1000000,230,166,414,409
1100000,230,167,414,410
1200000,230,167,414,410
1300000,230,168,415,411
1400000,231,167,416,410
1500000,232,166,415,409
1600000,234,165,417,408
0,229,179,413,424
100000,229,177,413,422
200000,229,178,414,423
300000,229,179,413,424
400000,229,179,414,423
500000,228,179,413,423
600000,228,179,412,423
700000,228,178,412,424
800000,228,177,413,422
900000,229,176,413,423
1000000,228,179,413,423
1100000,228,177,414,423
1200000,228,180,413,423
1300000,226,183,407,426
1400000,232,193,414,429
1500000,263,198,447,427
1600000,265,218,448,435
0,230,172,416,414
100000,231,172,416,414
200000,232,172,416,414
300000,231,172,416,414
400000,231,173,416,414
500000,231,173,416,414
600000,230,173,416,414
700000,231,173,416,414
800000,231,173,416,414
900000,231,173,416,414
1000000,231,173,416,415
1100000,230,173,416,414
1200000,231,173,416,414
1300000,233,172,417,413
1400000,234,169,417,413
1500000,234,169,416,413
1600000,234,171,417,414
0,242,160,426,410
100000,242,161,426,410
200000,242,161,426,410
300000,243,161,426,410
400000,243,161,426,410
500000,242,160,425,411
600000,243,160,426,410
700000,243,160,426,411
800000,243,161,426,410
900000,243,161,425,411
1000000,243,161,425,411
1100000,243,161,425,411
1200000,243,161,424,411
1300000,242,161,425,410
1400000,243,158,426,406
1500000,241,160,427,407
1600000,242,161,429,408
0,239,179,422,420
100000,239,178,421,420
200000,239,178,421,420
300000,239,178,421,420
400000,239,177,422,420
500000,239,177,421,421
600000,240,183,421,422
700000,241,183,421,422
800000,240,183,421,422
900000,240,182,421,421
1000000,240,182,421,421
1100000,239,181,421,421
1200000,239,181,421,421
1300000,239,181,421,421
1400000,239,181,421,421
1500000,239,181,421,421
1600000,240,186,423,423
0,233,167,419,414
100000,234,167,419,414
200000,233,167,418,414
300000,234,168,419,413
400000,234,167,418,414
500000,234,168,419,413
600000,234,167,418,413
700000,234,167,418,413
800000,234,166,418,413
900000,234,166,418,413
1000000,234,166,418,414
1100000,234,167,419,413
1200000,234,167,419,414
1300000,234,167,419,413
1400000,234,166,419,413
1500000,234,166,419,413
1600000,235,166,419,414
0,228,174,415,416
100000,228,174,415,418
200000,229,175,415,418
300000,229,174,416,417
400000,229,173,416,417
500000,229,173,416,417
600000,229,173,416,417
700000,229,173,416,417
800000,229,173,416,416
900000,229,173,415,416
1000000,229,174,415,416
1100000,230,174,415,417
1200000,230,173,416,417
1300000,229,173,416,416
1400000,229,173,416,416
1500000,230,173,416,416
1600000,231,175,415,418
0,232,168,417,415
100000,233,168,418,415
200000,233,168,418,415
300000,233,168,418,415
400000,233,169,418,415
500000,233,169,418,415
600000,234,169,418,415
700000,233,169,418,416
800000,234,169,418,416
900000,234,169,418,415
1000000,234,169,418,416
1100000,234,169,418,416
1200000,234,169,418,416
1300000,234,169,418,414
1400000,235,167,418,413
1500000,237,169,421,416
1600000,235,174,418,419
0,233,172,418,417
100000,233,173,419,417
200000,233,174,418,418
300000,232,174,418,417
400000,232,174,418,417
500000,233,173,419,417
600000,233,173,419,417
700000,233,173,419,417
800000,233,173,419,418
900000,233,173,419,417
1000000,233,173,419,418
1100000,233,173,419,418
1200000,233,173,418,417
1300000,234,170,419,414
1400000,234,174,418,416
1500000,233,174,418,417
1600000,234,175,419,418
