timestamp_us,x1,y1,x2,y2
1300000,211,176,374,390
1400000,212,177,373,390
1500000,211,177,373,390
1600000,211,176,374,391
0,211,174,374,391
100000,211,173,374,391
200000,212,175,374,391
300000,211,176,375,392
400000,211,176,375,392
500000,211,176,374,391
600000,212,176,374,392
700000,212,176,374,392
800000,212,176,374,393
900000,212,177,374,393
1000000,212,177,375,393
1100000,211,176,374,393
1200000,211,176,373,393
1300000,212,175,374,392
1400000,211,175,373,391
1500000,210,173,373,389
1600000,211,168,373,387
0,207,173,369,386
100000,208,172,369,386
200000,208,170,368,387
300000,208,172,369,386
400000,208,169,369,387
500000,208,169,369,387
600000,207,169,369,388
700000,208,169,369,388
800000,208,169,370,388
900000,207,170,368,388
1000000,210,172,369,389
1100000,208,170,370,389
1200000,208,170,370,389
1300000,208,170,370,388
1400000,208,171,370,388
1500000,208,171,370,388
1600000,208,171,369,389
0,212,172,373,385
100000,213,171,372,386
200000,213,171,372,386
300000,212,170,372,386
400000,213,172,373,386
500000,213,172,374,386
600000,213,173,373,385
700000,213,172,374,386
800000,213,172,374,386
900000,213,171,373,386
1000000,213,172,374,386
1100000,213,173,374,386
1200000,213,172,373,386
1300000,213,172,373,386
1400000,212,171,373,387
1500000,213,170,373,386
1600000,213,171,373,387
