timestamp_us,x1,y1,x2,y2
1300000,212,225,380,448
1400000,210,227,383,447
1500000,209,227,382,448
1600000,209,227,382,448
0,210,222,384,447
100000,210,222,384,447
200000,209,221,383,446
300000,210,220,384,447
400000,210,221,384,446
500000,210,220,383,447
600000,210,220,384,447
700000,212,222,383,445
800000,210,221,383,447
900000,210,222,383,448
1000000,210,222,383,447
1100000,210,223,383,447
1200000,210,223,383,447
1300000,210,222,382,447
1400000,210,222,382,447
1500000,210,222,382,448
1600000,209,222,382,448
0,209,230,377,450
100000,209,230,377,450
200000,209,231,376,450
300000,210,230,376,450
400000,209,230,376,450
500000,209,230,376,449
600000,209,230,376,450
700000,209,231,376,450
800000,209,231,377,450
900000,209,230,376,451
1000000,209,230,376,451
1100000,210,228,375,451
1200000,210,229,375,451
1300000,209,231,376,450
1400000,209,230,375,451
1500000,209,230,376,451
1600000,209,230,376,450
0,208,230,376,450
100000,209,229,376,450
200000,209,231,376,450
300000,208,230,376,450
400000,205,227,371,442
500000,199,219,367,441
600000,196,217,363,443
700000,197,221,362,444
800000,199,228,366,446
900000,205,234,369,446
1000000,210,236,376,448
1100000,211,241,380,451
1200000,211,242,381,452
1300000,207,243,384,452
1400000,207,243,384,452
1500000,206,243,383,452
1600000,211,241,381,453
0,200,221,366,441
100000,200,219,369,444
200000,202,220,368,443
300000,202,219,369,444
400000,202,219,369,443
500000,201,219,368,444
600000,201,219,369,443
700000,201,219,369,443
800000,201,219,369,444
900000,201,218,368,444
1000000,201,218,368,444
1100000,201,218,368,444
1200000,201,219,368,444
1300000,201,219,369,444
1400000,201,218,369,443
1500000,201,218,368,444
1600000,217,199,374,423
0,213,220,382,450
100000,213,220,383,450
200000,213,220,383,451
300000,213,220,382,451
400000,213,221,382,450
500000,213,220,382,450
600000,213,220,382,449
700000,212,219,382,449
800000,211,219,383,447
900000,212,215,385,445
1000000,219,219,392,448
1100000,219,221,393,447
1200000,214,222,388,449
1300000,214,220,384,449
1400000,213,221,383,450
1500000,213,220,382,452
1600000,213,223,381,451
0,213,221,382,451
100000,213,223,382,451
200000,213,222,382,450
300000,212,222,382,450
400000,213,222,382,450
500000,213,222,382,450
600000,213,222,381,450
700000,213,223,381,451
800000,213,222,382,451
900000,213,222,382,452
1000000,213,222,382,452
1100000,213,221,382,451
1200000,213,221,382,451
1300000,213,222,382,451
1400000,213,222,382,451
1500000,213,223,382,451
1600000,213,222,382,451
0,221,227,395,453
100000,221,229,396,453
200000,221,228,395,453
300000,222,229,395,453
400000,223,229,394,453
500000,224,221,396,442
600000,223,219,394,445
700000,222,224,395,450
800000,222,227,395,453
900000,221,226,392,452
1000000,219,227,392,453
1100000,219,226,391,452
1200000,218,225,391,452
1300000,218,226,392,451
1400000,216,224,390,451
1500000,220,225,390,449
1600000,218,221,390,450
0,212,217,381,445
100000,213,214,380,445
200000,212,215,380,445
300000,213,216,381,446
400000,213,217,380,445
500000,212,217,380,446
600000,212,216,380,446
700000,211,216,380,445
800000,211,216,381,445
900000,211,216,380,445
1000000,212,216,380,445
1100000,211,216,380,445
1200000,211,217,380,445
1300000,211,218,380,445
1400000,212,217,380,445
1500000,212,217,380,445
1600000,212,217,380,445
0,218,226,387,453
100000,218,226,388,454
200000,218,226,388,453
300000,219,226,387,453
400000,219,226,388,453
500000,219,226,387,453
600000,217,224,388,455
700000,218,226,386,453
800000,218,228,387,453
900000,218,227,387,454
1000000,218,227,386,453
1100000,219,228,387,454
1200000,219,228,387,453
1300000,219,228,387,453
1400000,219,228,388,454
1500000,220,227,387,454
1600000,217,226,389,456
0,214,228,382,457
100000,214,229,381,457
200000,214,228,382,456
300000,215,229,382,457
400000,215,229,382,456
500000,214,228,381,456
600000,214,227,381,456
700000,214,229,381,456
800000,215,229,381,457
900000,214,228,381,456
1000000,214,229,381,456
1100000,214,229,380,456
1200000,214,229,381,457
1300000,214,230,381,456
1400000,214,229,381,456
1500000,214,229,381,456
1600000,215,228,380,457
0,214,230,383,456
100000,214,231,384,456
200000,214,230,384,456
300000,214,229,384,456
400000,214,229,383,456
500000,214,229,383,456
600000,214,229,383,456
700000,214,230,383,456
800000,214,230,383,456
900000,214,230,383,456
1000000,214,230,383,456
1100000,214,227,383,451
1200000,224,203,394,424
1300000,234,204,401,426
1400000,249,209,422,439
1500000,248,217,423,441
1600000,243,221,417,443
0,214,211,383,442
100000,214,211,383,442
200000,214,211,383,442
300000,214,211,383,442
400000,213,211,383,442
500000,214,211,383,441
600000,214,211,383,442
700000,214,211,383,442
800000,214,211,383,442
900000,214,211,383,442
1000000,214,211,383,442
1100000,213,210,381,439
1200000,210,214,381,439
1300000,210,213,379,438
1400000,209,213,380,438
1500000,210,214,381,439
1600000,210,213,381,439
