timestamp_us,x1,y1,x2,y2
1300000,236,195,410,443
1400000,233,199,405,438
1500000,223,206,397,445
1600000,203,210,380,446
0,226,196,399,438
100000,227,197,399,441
200000,227,199,400,443
300000,227,199,399,442
400000,227,198,400,441
500000,227,196,399,439
600000,226,195,398,439
700000,226,196,399,438
800000,227,197,399,438
900000,227,198,399,440
1000000,227,198,399,441
1100000,224,198,398,442
1200000,224,197,398,442
1300000,226,193,398,437
1400000,226,192,398,436
1500000,226,194,398,437
1600000,227,196,399,438
0,234,199,405,443
100000,233,199,405,441
200000,235,200,406,443
300000,234,200,405,443
400000,232,199,401,441
500000,232,201,401,441
600000,234,202,404,444
700000,232,202,401,441
800000,234,202,404,443
900000,234,203,404,444
1000000,234,204,403,444
1100000,233,202,404,444
1200000,234,202,404,444
1300000,234,201,404,444
1400000,234,203,404,443
1500000,235,203,404,444
1600000,234,203,404,445
0,245,193,415,434
100000,246,192,416,435
200000,246,194,415,435
300000,245,194,414,433
400000,245,193,414,434
500000,246,194,414,433
600000,246,194,414,434
700000,245,193,414,436
800000,245,194,414,436
900000,245,195,415,436
1000000,245,194,415,436
1100000,245,195,415,437
1200000,245,194,415,437
1300000,244,194,414,437
1400000,245,194,414,436
1500000,244,194,414,437
1600000,244,193,414,437
0,246,194,419,435
100000,246,197,420,436
200000,246,194,419,436
300000,248,203,421,440
400000,245,197,418,437
500000,246,194,419,436
600000,242,195,414,435
700000,251,192,421,426
800000,255,194,425,425
900000,250,191,422,433
1000000,250,194,421,435
1100000,249,193,420,434
1200000,252,196,423,436
1300000,249,195,419,435
1400000,251,195,423,434
1500000,249,197,421,435
1600000,249,196,420,434
0,249,193,421,431
100000,249,193,422,430
200000,249,193,421,431
300000,249,193,421,431
400000,249,193,421,432
500000,249,194,421,432
600000,248,195,420,433
700000,248,194,420,431
800000,248,195,420,432
900000,247,196,420,432
1000000,247,195,420,430
1100000,247,195,419,430
1200000,246,196,420,433
1300000,247,196,420,432
1400000,247,193,419,430
1500000,245,193,417,428
1600000,244,196,417,434
0,240,194,411,436
100000,240,195,411,437
200000,240,196,411,437
300000,241,196,412,437
400000,240,195,411,437
500000,240,195,412,436
600000,241,194,412,437
700000,242,193,413,438
800000,245,193,416,438
900000,245,193,415,438
1000000,246,193,416,438
1100000,245,193,415,438
1200000,246,194,415,438
1300000,245,196,415,440
1400000,244,202,414,443
1500000,245,210,414,450
1600000,244,218,410,475
0,242,189,410,428
100000,243,193,411,436
200000,244,192,412,436
300000,244,193,412,435
400000,244,194,412,436
500000,245,194,412,439
600000,245,193,411,434
700000,243,193,411,435
800000,242,192,411,436
900000,243,194,410,436
1000000,241,190,410,430
1100000,241,189,411,431
1200000,241,190,410,431
1300000,242,191,412,431
1400000,245,189,413,428
1500000,244,190,413,428
1600000,243,189,411,430
0,240,191,407,424
100000,240,191,407,425
200000,240,192,407,426
300000,239,193,407,426
400000,238,193,406,426
500000,239,193,406,425
600000,239,192,406,426
700000,238,193,406,426
800000,238,193,406,427
900000,238,193,406,428
1000000,238,192,406,426
1100000,238,192,406,426
1200000,237,193,405,427
1300000,237,193,405,427
1400000,237,192,405,427
1500000,238,191,407,431
1600000,236,193,405,427
0,243,191,414,434
100000,244,192,413,434
200000,243,192,412,433
300000,243,191,413,434
400000,244,191,413,435
500000,243,191,413,434
600000,243,192,412,434
700000,243,192,412,434
800000,243,192,412,434
900000,242,192,412,434
1000000,243,192,413,435
1100000,244,191,413,435
1200000,244,192,413,435
1300000,243,192,413,435
1400000,244,192,413,435
1500000,244,191,413,434
1600000,243,191,413,434
0,251,198,421,439
100000,251,196,421,440
200000,250,197,420,440
300000,250,197,420,439
400000,250,196,420,439
500000,250,197,420,440
600000,250,198,419,441
700000,249,199,418,440
800000,249,200,418,441
900000,246,200,417,441
1000000,245,200,417,442
1100000,247,198,418,440
1200000,248,198,418,441
1300000,248,199,418,440
1400000,248,200,417,440
1500000,248,201,418,439
1600000,248,201,417,441
0,241,193,412,434
100000,242,193,412,436
200000,241,193,411,435
300000,241,193,412,434
400000,241,194,411,435
500000,242,193,411,436
600000,241,194,411,436
700000,242,193,412,436
800000,242,193,411,436
900000,242,192,412,436
1000000,241,193,411,436
1100000,241,193,411,436
1200000,241,193,411,436
1300000,242,194,411,436
1400000,242,195,411,437
1500000,242,194,412,437
1600000,241,201,409,437
0,245,191,414,429
100000,245,190,414,431
200000,245,192,414,430
300000,245,191,414,430
400000,245,192,414,430
500000,245,192,414,430
600000,245,192,414,432
700000,245,192,414,431
800000,245,191,414,432
900000,245,191,414,431
1000000,245,192,413,432
1100000,245,192,413,431
1200000,245,192,414,432
1300000,244,192,412,431
1400000,244,192,413,431
1500000,244,192,412,431
1600000,244,192,412,432
0,244,191,409,423
100000,244,191,409,424
200000,243,191,409,424
300000,242,191,407,423
400000,242,191,407,424
500000,243,192,408,425
600000,242,191,408,425
700000,243,192,408,425
800000,243,192,408,425
900000,243,192,408,424
1000000,243,192,408,425
1100000,242,192,408,424
1200000,242,191,408,425
1300000,242,192,408,425
1400000,242,192,408,425
1500000,243,192,409,426
1600000,243,193,409,425
