timestamp_us,x1,y1,x2,y2
100000,230,181,419,459
200000,230,181,420,459
300000,230,181,421,459
400000,230,181,421,460
500000,230,181,421,460
600000,230,181,421,461
700000,230,181,421,460
800000,230,180,421,460
900000,230,181,422,460
1000000,232,181,422,461
1100000,239,193,429,467
1200000,254,222,452,488
1300000,266,250,470,502
1400000,265,251,472,505
1500000,273,267,477,509
1600000,279,266,480,509
0,252,183,444,453
100000,253,184,444,455
200000,253,184,444,455
300000,255,184,446,452
400000,258,183,449,451
500000,260,183,450,450
600000,259,183,449,448
700000,257,184,447,449
800000,256,185,447,451
900000,258,188,447,455
1000000,266,198,454,467
1100000,268,208,459,473
1200000,267,211,457,480
1300000,247,218,436,485
1400000,248,242,431,493
1500000,273,247,468,494
1600000,294,277,507,510
0,236,181,425,450
100000,236,183,425,452
200000,236,184,425,454
300000,236,184,425,453
400000,236,185,426,456
500000,236,184,426,456
600000,237,185,426,457
700000,237,181,427,451
800000,237,181,427,451
900000,238,181,428,451
1000000,245,187,433,453
1100000,264,208,453,471
1200000,267,218,457,478
1300000,267,225,457,482
1400000,268,233,458,486
1500000,269,233,460,485
1600000,284,243,476,489
0,247,187,438,457
100000,248,188,438,460
200000,248,188,438,460
300000,248,188,438,459
400000,248,188,439,459
500000,248,189,439,461
600000,248,190,439,460
700000,248,190,439,459
800000,248,191,438,461
900000,248,191,437,462
1000000,248,191,437,461
1100000,248,191,437,462
1200000,248,192,438,462
1300000,249,192,439,462
1400000,250,192,440,462
1500000,251,194,440,463
1600000,262,203,451,471
0,238,180,431,457
100000,238,181,432,458
200000,238,181,432,458
300000,238,181,433,460
400000,239,181,433,460
500000,239,181,433,460
600000,240,182,433,458
700000,242,184,432,457
800000,244,187,433,456
900000,246,192,438,461
1000000,246,189,438,463
1100000,246,196,441,468
1200000,248,195,442,466
1300000,251,193,443,465
1400000,254,194,444,467
1500000,268,212,459,476
1600000,277,224,468,485
0,239,192,419,449
100000,239,192,420,449
200000,239,192,420,449
300000,239,192,420,448
400000,239,191,420,447
500000,239,191,420,447
600000,240,190,421,446
700000,241,191,421,446
800000,244,193,425,447
900000,247,194,428,447
1000000,251,192,434,445
1100000,259,201,444,455
1200000,269,214,454,467
1300000,279,229,462,477
1400000,284,235,469,484
1500000,289,239,476,485
1600000,298,241,484,489
0,240,175,426,441
100000,241,175,426,441
200000,241,176,426,442
300000,241,176,426,442
400000,241,176,426,442
500000,241,177,426,442
600000,241,177,426,442
700000,241,177,427,442
800000,241,176,426,441
900000,246,161,427,430
1000000,249,160,432,426
1100000,247,167,431,435
1200000,241,179,424,441
1300000,241,180,423,439
1400000,252,195,440,447
1500000,266,199,453,456
1600000,270,181,451,438
0,256,186,444,456
100000,257,186,445,457
200000,257,186,444,457
300000,257,186,444,456
400000,257,187,444,458
500000,256,187,444,458
600000,257,187,444,457
700000,257,187,444,458
800000,257,187,445,458
900000,258,186,445,459
1000000,258,186,445,459
1100000,256,187,444,461
1200000,254,190,442,459
1300000,255,196,441,464
1400000,263,214,449,469
1500000,259,217,447,476
1600000,262,223,449,485
0,243,189,428,462
100000,243,190,427,463
200000,243,190,428,463
300000,243,191,428,463
400000,243,190,428,463
500000,241,184,430,456
600000,244,184,432,455
700000,246,185,433,452
800000,244,185,431,451
900000,244,186,431,454
1000000,245,188,432,455
1100000,247,190,433,458
1200000,249,191,437,465
1300000,256,210,442,472
1400000,267,217,455,481
1500000,285,230,475,483
1600000,297,246,489,496
0,239,178,430,454
100000,240,179,431,455
200000,239,179,430,456
300000,239,179,431,456
400000,240,179,431,456
500000,240,179,431,456
600000,239,179,431,455
700000,241,179,430,448
800000,242,179,430,447
900000,242,182,430,452
1000000,243,183,431,454
1100000,244,183,432,459
1200000,244,178,434,459
1300000,245,182,434,456
1400000,245,197,433,470
1500000,248,183,438,465
1600000,260,183,447,463
0,229,180,414,452
100000,229,181,415,452
200000,229,182,415,452
300000,229,182,416,453
400000,230,182,416,453
500000,230,182,416,452
600000,230,182,416,453
700000,230,183,416,454
800000,230,183,416,455
900000,230,184,416,456
1000000,230,184,416,456
1100000,231,184,415,456
1200000,233,178,416,454
1300000,231,184,417,455
1400000,234,184,415,455
1500000,235,183,421,452
1600000,253,192,441,466
0,235,185,419,451
100000,235,186,419,451
200000,236,187,419,451
300000,237,187,420,451
400000,237,187,419,451
500000,236,188,419,451
600000,236,188,419,454
700000,235,184,420,451
800000,236,185,421,452
900000,237,184,421,452
1000000,238,185,421,452
1100000,237,185,421,452
1200000,237,184,421,452
1300000,239,185,420,453
1400000,238,184,422,451
1500000,238,184,423,450
1600000,239,185,423,450
0,235,184,418,447
100000,234,183,417,447
200000,233,185,416,450
300000,233,185,416,451
400000,233,184,416,452
500000,233,184,416,452
600000,232,184,416,452
700000,232,184,416,453
800000,232,185,416,453
900000,232,185,416,453
1000000,232,185,416,454
1100000,232,184,416,453
1200000,233,184,416,453
1300000,233,185,416,455
1400000,233,184,415,453
1500000,234,186,418,455
1600000,237,184,422,454
0,233,173,411,446
100000,232,173,411,446
200000,230,173,415,443
300000,231,174,417,443
400000,231,174,417,444
500000,231,175,417,445
600000,231,177,417,446
700000,231,177,416,447
800000,232,177,416,446
900000,236,164,415,432
1000000,241,162,418,428
1100000,242,166,421,433
1200000,239,166,418,434
1300000,246,192,424,446
1400000,259,196,443,449
1500000,284,206,468,461
1600000,315,232,512,480
0,238,171,421,441
100000,238,171,421,442
200000,239,172,421,442
300000,239,173,421,442
400000,239,173,422,442
500000,239,175,422,442
600000,239,174,422,443
700000,240,174,423,443
800000,240,175,423,441
900000,240,172,424,438
1000000,241,175,425,439
1100000,240,182,425,445
1200000,240,186,426,451
1300000,241,184,429,452
1400000,241,185,432,455
1500000,242,189,432,460
1600000,244,192,433,462
