timestamp_us,x1,y1,x2,y2
1500000,213,174,364,384
1600000,214,173,365,384
0,212,164,361,377
100000,212,165,361,377
200000,212,165,362,378
300000,211,166,362,379
400000,210,166,361,380
500000,210,167,361,381
600000,210,167,362,380
700000,210,167,362,380
800000,210,168,362,381
900000,210,168,363,381
1000000,211,169,363,381
1100000,211,168,363,381
1200000,211,169,362,382
1300000,211,169,362,382
1400000,210,169,363,382
1500000,210,171,361,382
1600000,211,170,362,383
0,210,161,356,372
100000,210,161,357,371
200000,210,161,357,371
300000,210,162,357,371
400000,210,161,357,372
500000,210,162,358,372
600000,211,162,358,372
700000,211,162,358,372
800000,212,162,359,373
900000,212,162,359,373
1000000,213,162,359,373
1100000,214,162,360,373
1200000,214,162,361,373
1300000,216,163,360,371
1400000,216,163,360,371
1500000,216,163,360,372
1600000,216,163,360,371
0,213,161,362,375
100000,214,163,363,376
200000,213,164,362,377
300000,213,164,362,377
400000,214,165,360,376
500000,215,165,361,376
600000,213,165,363,377
700000,214,166,360,376
800000,214,165,363,378
900000,213,166,363,378
1000000,211,166,362,378
1100000,212,166,362,377
1200000,212,166,362,377
1300000,212,166,362,377
1400000,213,164,362,377
1500000,218,162,362,375
1600000,220,162,366,375
0,212,164,361,378
100000,212,164,361,378
200000,212,164,361,378
300000,211,164,359,377
400000,211,164,359,377
500000,211,164,360,378
600000,211,164,360,378
700000,211,164,359,378
800000,211,164,359,378
900000,211,164,360,378
1000000,211,164,360,378
1100000,211,164,360,378
1200000,211,164,360,378
1300000,211,164,361,378
1400000,211,166,361,379
1500000,212,167,362,378
1600000,215,173,366,383
0,204,168,354,379
100000,204,168,354,379
200000,204,168,354,379
300000,204,169,354,379
400000,204,169,354,379
500000,204,168,354,379
600000,204,168,355,379
700000,204,169,355,379
800000,204,170,355,378
900000,204,170,355,378
1000000,204,170,355,378
1100000,205,169,354,379
1200000,205,168,356,379
1300000,205,169,355,379
1400000,204,169,355,379
1500000,204,169,355,378
1600000,204,170,355,379
0,208,166,357,378
100000,206,166,356,377
200000,204,165,353,377
300000,203,166,353,376
400000,204,166,354,377
500000,204,166,354,378
600000,204,166,355,378
700000,204,167,354,378
800000,205,167,354,378
900000,204,167,354,379
1000000,204,167,354,378
1100000,203,167,354,378
1200000,204,168,354,378
1300000,204,168,354,378
1400000,204,169,355,379
1500000,204,169,355,380
1600000,205,169,355,380
0,208,165,354,374
100000,208,165,354,375
200000,208,165,354,375
300000,207,166,354,375
400000,206,167,354,375
500000,206,167,354,375
600000,206,168,354,375
700000,206,168,353,375
800000,206,168,354,375
900000,206,168,354,375
1000000,206,168,354,375
1100000,206,167,354,375
1200000,206,167,354,374
1300000,208,165,355,373
1400000,208,161,354,367
1500000,211,153,353,358
1600000,210,150,352,356
0,213,161,357,373
100000,214,163,359,374
200000,215,164,360,375
300000,215,163,361,374
400000,215,162,360,373
500000,215,161,360,373
600000,214,162,361,374
700000,213,162,361,374
800000,214,162,361,374
900000,213,162,359,373
1000000,213,163,360,374
1100000,214,163,360,374
1200000,214,163,359,374
1300000,214,162,360,374
1400000,214,162,360,374
1500000,216,161,362,371
1600000,216,160,364,373
0,215,164,361,374
100000,216,165,359,373
200000,216,165,359,373
300000,216,165,359,373
400000,215,165,359,374
500000,216,165,360,374
600000,216,165,360,374
700000,216,166,360,375
800000,216,166,360,375
900000,215,166,362,376
1000000,215,165,361,376
1100000,214,165,361,376
1200000,214,165,361,375
1300000,215,165,361,376
1400000,215,166,362,376
1500000,215,166,361,376
1600000,216,166,360,375
0,211,165,355,373
100000,211,165,355,374
200000,211,165,355,374
300000,211,165,355,375
400000,210,165,356,375
500000,210,165,357,375
600000,211,165,357,376
700000,212,165,358,376
800000,213,165,359,376
900000,213,165,359,376
1000000,214,166,359,377
1100000,213,164,358,375
1200000,213,164,358,375
1300000,214,164,360,375
1400000,214,165,360,376
1500000,214,167,361,377
1600000,213,167,359,377
0,209,164,354,375
100000,209,165,354,375
200000,210,165,355,376
300000,210,166,356,376
400000,210,168,357,378
500000,210,170,357,379
600000,210,170,357,378
700000,210,170,357,378
800000,210,169,357,378
900000,210,168,357,378
1000000,210,168,357,377
1100000,211,168,357,377
1200000,211,169,358,376
1300000,214,165,359,372
1400000,215,164,361,371
1500000,217,163,362,372
1600000,216,163,362,373
0,215,166,361,377
100000,215,166,361,377
200000,215,166,362,377
300000,215,167,362,377
400000,215,167,362,377
500000,216,167,362,377
600000,215,166,361,377
700000,215,167,362,377
800000,215,167,361,377
900000,215,167,361,377
1000000,215,167,361,377
1100000,215,167,361,377
1200000,214,167,361,377
1300000,214,167,361,377
1400000,215,167,361,377
1500000,214,168,361,378
1600000,214,171,360,378
