timestamp_us,x1,y1,x2,y2
400000,223,184,402,441
500000,221,184,402,441
600000,221,183,402,441
700000,223,184,402,440
800000,223,184,402,440
900000,223,184,402,440
1000000,223,184,402,441
1100000,222,185,402,440
1200000,222,185,402,441
1300000,222,186,402,441
1400000,222,185,402,441
1500000,222,184,402,441
1600000,221,184,402,441
0,220,197,404,444
100000,219,198,403,444
200000,219,197,404,444
300000,219,196,404,444
400000,220,196,404,445
500000,219,196,404,445
600000,220,195,403,445
700000,219,195,404,445
800000,218,195,404,444
900000,222,188,403,440
1000000,222,185,403,440
1100000,222,186,403,440
1200000,222,187,402,440
1300000,223,187,402,440
1400000,219,196,404,442
1500000,224,186,402,441
1600000,219,195,404,442
0,224,182,407,440
100000,225,182,407,441
200000,225,182,407,442
300000,225,181,407,442
400000,226,181,407,441
500000,226,181,407,442
600000,225,181,407,442
700000,226,181,407,443
800000,226,181,407,442
900000,227,182,407,442
1000000,227,181,408,442
1100000,226,182,408,442
1200000,226,181,408,442
1300000,227,182,408,443
1400000,225,182,407,443
1500000,225,180,407,445
1600000,230,200,417,454
0,231,175,414,427
100000,230,173,414,427
200000,230,173,414,427
300000,231,174,414,427
400000,230,173,414,427
500000,230,174,414,427
600000,230,173,414,428
700000,230,173,414,428
800000,231,174,414,427
900000,230,173,414,428
1000000,230,173,414,428
1100000,230,173,414,428
1200000,230,173,414,429
1300000,230,173,414,429
1400000,230,174,414,428
1500000,231,176,415,429
1600000,229,175,415,429
0,231,182,412,427
100000,230,181,412,428
200000,229,180,412,427
300000,229,180,411,427
400000,229,179,412,427
500000,229,179,412,427
600000,230,180,411,428
700000,229,180,412,428
800000,229,181,410,427
900000,230,180,412,427
1000000,230,180,412,428
1100000,230,180,412,428
1200000,229,181,409,427
1300000,230,180,411,427
1400000,229,181,410,426
1500000,229,181,408,427
1600000,229,180,410,425
