timestamp_us,x1,y1,x2,y2
300000,260,167,435,430
400000,260,167,435,430
500000,260,167,434,430
600000,258,167,433,431
700000,259,167,433,430
800000,258,168,434,427
900000,258,168,434,426
1000000,260,168,435,425
1100000,261,168,434,427
1200000,260,167,435,430
1300000,260,167,434,430
1400000,260,167,435,427
1500000,261,168,435,427
1600000,260,167,434,430
0,255,168,430,430
100000,254,169,429,427
200000,255,169,429,427
300000,255,170,429,427
400000,255,169,429,428
500000,254,169,427,428
600000,253,169,426,427
700000,254,169,427,431
800000,253,171,426,431
900000,254,170,426,430
1000000,253,170,425,431
1100000,253,170,426,430
1200000,254,170,427,428
1300000,254,168,427,427
1400000,255,168,428,427
1500000,255,169,428,425
1600000,254,169,428,424
0,262,158,437,405
100000,260,159,437,405
200000,260,158,436,407
300000,259,159,436,408
400000,259,158,437,406
500000,259,158,434,407
600000,258,157,433,406
700000,255,155,431,404
800000,255,156,429,406
900000,256,155,431,404
1000000,254,156,430,402
1100000,254,155,427,401
1200000,253,156,426,401
1300000,254,156,428,401
1400000,257,156,432,401
1500000,257,156,432,403
1600000,259,157,432,404
0,261,160,434,420
100000,261,161,434,420
200000,261,160,435,418
300000,262,160,436,418
400000,263,160,436,418
500000,262,161,436,419
600000,263,161,438,419
700000,262,161,438,419
800000,263,161,438,422
900000,263,162,438,420
1000000,263,162,439,420
1100000,263,163,440,419
1200000,266,164,444,419
1300000,268,166,444,417
1400000,274,158,448,407
1500000,274,157,449,406
1600000,268,159,444,408
0,247,171,419,433
100000,246,173,419,429
200000,247,172,420,429
300000,248,171,422,428
400000,248,172,422,430
500000,248,171,422,431
600000,249,172,422,429
700000,249,171,422,429
800000,249,172,422,430
900000,249,172,423,430
1000000,250,172,423,430
1100000,250,171,424,429
1200000,249,172,423,427
1300000,250,173,423,429
1400000,249,173,423,428
1500000,250,172,423,428
1600000,251,169,423,431
0,251,172,425,430
100000,252,171,424,431
200000,252,169,423,432
300000,251,170,425,431
400000,251,169,425,432
500000,252,170,424,431
600000,251,172,424,432
700000,250,173,424,431
800000,250,173,424,432
900000,250,173,424,431
1000000,250,174,423,433
1100000,250,175,424,431
1200000,251,174,424,434
1300000,251,174,424,436
1400000,251,173,425,433
1500000,252,176,425,431
1600000,252,174,425,430
0,255,172,430,435
100000,255,172,429,433
200000,253,173,429,433
300000,254,172,429,434
400000,254,174,430,433
500000,254,173,429,433
600000,254,172,431,433
700000,254,173,430,434
800000,255,174,431,435
900000,255,174,430,435
1000000,254,175,429,436
1100000,254,175,430,436
1200000,255,174,431,438
1300000,254,176,431,437
1400000,253,176,430,437
1500000,253,177,430,437
1600000,253,177,431,438
0,255,176,432,435
100000,254,176,429,435
200000,253,178,429,433
300000,253,176,429,434
400000,254,177,429,434
500000,254,176,429,434
600000,253,176,429,434
700000,253,175,429,433
800000,254,175,429,434
900000,253,175,429,431
1000000,254,174,429,433
1100000,254,175,428,431
1200000,254,175,428,431
1300000,254,175,427,431
1400000,254,175,428,431
1500000,254,175,428,433
1600000,253,175,428,434
0,261,179,438,435
100000,262,178,438,437
200000,261,179,438,435
300000,260,180,437,435
400000,258,181,435,435
500000,257,181,435,435
600000,256,181,434,435
700000,255,182,433,436
800000,255,182,434,436
900000,255,181,433,436
1000000,255,181,434,436
1100000,255,181,434,436
1200000,256,182,433,436
1300000,256,181,433,435
1400000,257,181,433,436
1500000,258,180,433,436
1600000,258,181,434,435
0,249,181,424,434
100000,248,181,424,434
200000,249,181,425,433
300000,248,182,424,432
400000,248,182,424,432
500000,248,182,424,433
600000,248,181,424,435
700000,248,182,424,433
800000,249,182,424,434
900000,249,181,424,435
1000000,248,182,424,435
1100000,248,181,423,436
1200000,248,180,423,435
1300000,248,181,423,434
1400000,248,181,424,435
1500000,248,181,423,435
1600000,249,180,424,435
0,248,182,428,439
100000,250,181,426,443
200000,250,181,426,446
300000,249,182,426,442
400000,250,182,426,445
500000,250,182,427,444
600000,250,182,428,443
700000,250,182,428,442
800000,251,182,429,445
900000,252,181,429,445
1000000,252,182,430,443
1100000,254,181,433,443
1200000,255,181,433,443
1300000,255,181,434,442
1400000,255,182,433,441
1500000,255,182,434,441
1600000,259,174,442,435
0,254,183,438,443
100000,255,182,437,443
200000,254,183,437,443
300000,255,183,438,443
400000,254,182,438,443
500000,253,183,437,443
600000,254,183,435,443
700000,253,184,436,442
800000,253,184,436,443
900000,254,185,435,444
1000000,255,184,434,442
1100000,253,185,433,446
1200000,252,185,432,445
1300000,253,181,431,472
1400000,255,193,433,484
1500000,252,194,432,492
1600000,251,196,435,476
