timestamp_us,x1,y1,x2,y2
300000,270,193,450,428
400000,270,196,452,428
500000,271,194,452,428
600000,271,193,451,430
700000,274,193,454,430
800000,276,195,455,430
900000,271,194,452,433
1000000,269,195,450,431
1100000,268,194,449,430
1200000,269,195,449,430
1300000,269,195,450,431
1400000,269,196,450,432
1500000,268,196,450,432
1600000,268,196,448,432
