timestamp_us,x1,y1,x2,y2
0,262,133,413,364
100000,262,133,412,365
200000,262,135,411,366
300000,260,134,410,366
400000,260,133,411,366
500000,261,133,411,366
600000,262,135,411,366
700000,262,135,411,366
800000,262,135,412,365
900000,262,135,413,365
1000000,263,134,413,366
1100000,262,134,412,365
1200000,263,133,413,366
1300000,264,133,413,365
1400000,261,130,414,362
1500000,259,134,411,366
1600000,251,151,407,390
0,269,135,419,365
100000,267,136,418,365
200000,266,137,417,365
300000,266,137,417,364
400000,265,137,417,365
500000,266,137,417,365
600000,266,138,417,366
700000,267,137,418,366
800000,267,138,417,366
900000,267,137,417,367
1000000,266,137,417,367
1100000,266,138,417,367
1200000,266,139,416,368
1300000,265,138,416,368
1400000,266,138,417,369
1500000,267,138,417,369
1600000,265,145,418,373
0,266,133,417,366
100000,267,132,418,366
200000,267,133,418,366
300000,266,133,417,367
400000,266,133,416,367
500000,266,133,417,367
600000,267,133,419,368
700000,267,133,420,368
800000,267,133,420,368
900000,266,134,419,369
1000000,266,134,418,369
1100000,265,133,418,369
1200000,265,134,417,369
1300000,266,133,418,369
1400000,266,134,419,370
1500000,267,135,420,371
1600000,266,142,421,373
0,257,131,413,363
100000,257,131,413,363
200000,258,131,413,363
300000,258,131,413,363
400000,259,131,414,362
500000,260,131,413,363
600000,260,131,414,363
700000,259,131,414,363
800000,259,131,414,363
900000,259,131,414,364
1000000,260,130,414,364
1100000,260,130,414,363
1200000,260,130,413,363
1300000,260,130,414,363
1400000,260,131,414,364
1500000,260,131,414,363
1600000,260,130,414,363
0,265,130,418,363
100000,265,130,418,364
200000,265,130,418,363
300000,266,131,418,363
400000,267,132,419,363
500000,267,132,419,363
600000,266,132,419,363
700000,266,131,418,364
800000,267,132,418,364
900000,267,132,418,364
1000000,267,132,418,364
1100000,267,132,418,364
1200000,268,132,420,366
1300000,269,133,420,366
1400000,270,133,420,366
1500000,270,134,421,366
1600000,270,134,421,367
0,262,131,414,358
100000,264,131,414,358
200000,263,131,414,358
300000,263,131,415,358
400000,264,131,415,359
500000,265,131,415,358
600000,266,131,416,358
700000,267,131,416,358
800000,267,132,416,358
900000,267,131,416,358
1000000,267,131,416,358
1100000,266,131,416,358
1200000,266,131,416,358
1300000,266,131,416,358
1400000,266,131,415,358
1500000,266,131,416,358
1600000,265,130,416,357
0,265,139,414,362
100000,265,139,415,362
200000,266,139,416,362
300000,266,140,416,362
400000,267,139,416,362
500000,267,139,416,362
600000,267,138,416,361
700000,268,139,416,361
800000,267,139,416,362
900000,266,140,416,362
1000000,266,140,416,363
1100000,267,141,416,364
1200000,266,141,415,363
1300000,266,140,416,363
1400000,265,140,416,363
1500000,265,140,415,365
1600000,264,146,416,369
0,265,135,414,362
100000,264,134,414,363
200000,264,134,414,363
300000,264,134,415,362
400000,264,134,415,362
500000,264,134,415,362
600000,265,134,415,361
700000,265,135,415,362
800000,265,135,416,363
900000,265,134,416,363
1000000,266,134,416,362
1100000,266,135,416,362
1200000,266,134,416,361
1300000,266,134,416,361
1400000,266,134,416,361
1500000,266,134,415,361
1600000,266,134,416,361
0,270,138,418,361
100000,270,138,418,361
200000,271,138,418,361
300000,271,138,418,361
400000,271,139,418,361
500000,271,141,418,362
600000,270,142,418,364
700000,270,141,418,364
800000,270,142,418,364
900000,270,142,419,364
1000000,270,142,419,364
1100000,271,143,418,364
1200000,272,142,417,361
1300000,273,139,420,361
1400000,273,140,420,363
1500000,270,147,419,366
1600000,259,154,415,380
0,268,138,417,363
100000,267,137,417,363
200000,267,138,416,363
300000,268,139,416,364
400000,268,138,416,365
500000,268,138,416,365
600000,268,138,416,365
700000,268,138,416,365
800000,268,138,416,365
900000,268,138,415,365
1000000,268,138,416,365
1100000,268,138,416,365
1200000,268,138,416,365
1300000,268,138,415,365
1400000,268,138,415,365
1500000,267,139,415,365
1600000,267,139,416,366
0,267,140,418,365
100000,267,140,417,365
200000,267,140,417,366
300000,267,140,417,366
400000,267,141,417,365
500000,267,141,417,365
600000,266,141,417,366
700000,266,141,416,366
800000,266,141,416,366
900000,266,141,415,366
1000000,266,141,416,367
1100000,266,141,417,367
1200000,266,141,418,366
1300000,267,141,418,366
1400000,266,141,417,367
1500000,266,141,417,367
1600000,266,142,418,368
0,265,141,414,368
100000,265,141,414,368
200000,265,140,415,368
300000,265,140,415,369
400000,266,141,415,368
500000,265,140,415,368
600000,266,140,416,369
700000,266,140,416,369
800000,266,140,416,370
900000,266,140,416,370
1000000,266,140,415,370
1100000,266,141,416,370
1200000,267,140,417,369
1300000,267,140,417,369
1400000,268,141,417,369
1500000,268,141,417,369
1600000,269,141,418,368
0,266,137,415,362
100000,266,137,415,362
200000,265,137,415,361
300000,265,137,414,361
400000,264,136,413,361
500000,264,137,414,361
600000,265,137,413,361
700000,265,137,413,360
800000,264,136,413,360
900000,264,136,413,360
1000000,264,136,413,360
1100000,264,136,413,360
1200000,265,136,413,360
1300000,265,137,413,360
1400000,265,137,413,360
1500000,265,137,413,361
1600000,261,145,412,372
0,270,136,417,361
100000,270,136,417,362
200000,270,136,417,361
300000,270,136,417,361
400000,270,136,417,362
500000,271,136,416,361
600000,270,136,417,361
700000,270,136,417,361
800000,270,137,416,361
900000,270,136,416,360
1000000,270,136,416,360
1100000,270,137,416,360
1200000,270,137,416,361
1300000,271,137,416,358
1400000,270,137,417,360
1500000,268,139,416,363
1600000,265,143,413,372
